image_id,bug_ratio,max_inscribed_radius,symmetry_score,symmetry_angle,area,perimeter,eccentricity,solidity,extent,aspect_ratio,horizontal_symmetry,r_min,g_min,b_min,r_max,g_max,b_max,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_std,g_std,b_std,texture_entropy,texture_energy,hu_moment1,hu_moment2,hu_moment3,hu_moment4,bug_type,species
46,1.6977508894548503,1.296785849150254,0.5741678537583457,0.07967994656350424,1.3263843809993219,0.796101965336217,0.263251251959536,1.388273406964073,1.6977508894548503,0.6651520286232253,1.0165787095242584,0.5581619060970798,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.1933245398222263,1.1392253532432246,1.0488674383209131,1.1613611312660712,0.9411542106247643,1.0649068784809255,1.2231715182315628,0.8992302062068441,0.8836695260546602,0.9321807164868267,0.9551569271460844,1.1792516850760522,1.287977826486944,1.361447947850718,2.10775071091131,1.030824007254291,1.5898758859425282,Bee,Megachile centuncularis
47,1.296340116823145,0.29981890589714644,3.617272508239298,-1.8797616706427012,0.4692611021470217,0.46852534507510357,0.5363666397285181,1.3909259730989143,1.296340116823145,0.7301649576763847,0.7452494772959652,0.1165781196278711,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.1933245398222263,1.2540897768410493,0.9757633365632981,1.1274634146480442,1.9749103679403217,0.8580338977079285,1.0823828996505818,1.8974156625146932,1.4178763418494824,1.3523408893851252,1.8697397876121742,1.1659512631396662,1.326467682398958,1.2318682200007516,1.7113651488243462,0.782421455717611,1.416417724547333,Bee,Megachile centuncularis
48,1.3773103192903067,1.1306388901563047,2.2591556346070303,2.0391203518023833,0.2195025477412525,0.24970364020828667,1.4993586766678197,1.4584736560433211,1.3773103192903067,1.3270085313789795,1.2975452338735085,0.7789537993316842,1.8457351442532142,2.1768633911849404,1.2487093584456535,1.1432017012880265,1.2540897768410493,1.2420732364309126,1.2682154090843734,1.999061723650233,1.3093931284853764,1.2935658275220532,2.0053276037371632,1.5518852809398656,1.428667884064326,1.8413048602342714,1.1861850621679373,1.1648598975964624,1.2462978975999923,0.831180912402823,0.9261173106729363,1.065019782723881,Bee,Megachile centuncularis
49,1.9075455870329026,2.588790840162722,0.5670363140286737,-1.8797616706427012,1.0222362855504454,0.16833441674737348,1.2220591767264808,1.9363423598180027,1.9075455870329026,1.0524428445345968,1.9099744988703091,6.519543023431397,7.319445536463221,9.977090537106722,1.2487093584456535,1.2935702168906256,1.2540897768410493,2.605591081698819,3.481296218500636,3.2204776061858267,2.776310628512082,3.7573666526892198,3.4621388102405106,0.640523069070633,0.744222471451297,0.9525192464505834,0.9001059611108722,2.8043303351699462,1.4819795722653917,1.1808178937699902,1.263240550938504,1.3983766478997346,Butterfly,Pieris rapae
50,0.9035102217278804,0.9352749334767817,1.1612096281320488,1.0593998461911123,1.2209464285750997,0.901246005663189,1.0613021936269984,1.2377007011228178,0.9035102217278804,0.9457110506736206,1.0922622598120586,1.6621213722701016,1.8457351442532142,2.1768633911849404,1.2487093584456535,1.2518011847787924,1.2540897768410493,1.4865853044924007,1.4058019021255894,1.8536550868507584,1.4974594746426462,1.31703059728555,2.032305589042781,1.2482079693970005,1.3876503267219291,1.4454505681997445,1.2452799916115587,0.8052916029112488,1.2439286409947508,1.2017833738391484,1.0136910145849494,1.0257265002622222,Bee,Megachile centuncularis
51,0.9728663232105417,1.4731815433246134,0.39469821802503696,0.0796799456808384,1.4237631236934039,0.7316090984046997,1.167023528961859,1.2918274745777873,0.9728663232105417,1.0127252196973464,2.3347172291829565,0.5581619060970798,0.7509930658112128,0.9768284456585125,1.1831861073137813,1.2350935719340592,1.2540897768410493,1.6206207750823876,1.7186550169769583,2.5297817750620526,1.7607523592628243,1.7863259925554866,2.895601118822542,1.1756140546675968,1.271242388800079,1.5218096328573418,1.251455482593464,0.8664603819147059,1.1897083834282978,1.0819970335501128,0.769302909487187,1.187872994292376,Bee,Megachile centuncularis
52,1.2339791797151676,1.2812057185993762,1.5699420623526155,-1.8797616706427012,1.2736593300060073,0.5916274467360756,0.8180178550530837,1.3242993140792978,1.2339791797151676,0.8265070772606591,1.1249462954802862,0.9997456925662886,-0.34374901263078844,3.3768983367113687,1.1668052945308134,1.1682631205551264,1.2540897768410493,1.248512397762119,1.4544737171204911,1.8801456906748581,1.2905864938696492,1.5516782949205183,2.032305589042781,0.957088119485696,1.1635006811183128,1.2506310579279323,1.2425584560423433,0.9295617005037066,1.2181012583164168,1.413834521150209,0.7789802590445228,1.3302614669551749,Bee,Megachile centuncularis
53,1.4398669104411657,1.0973084038493464,0.6492073829166095,1.0593998461911123,0.8936696161569614,0.36835036807269406,1.1876352784424222,1.4335589742201706,1.4398669104411657,1.027173533268219,0.9918795813618101,3.6492484113815404,-0.34374901263078844,0.3768109728952984,1.2487093584456535,1.1181402820209267,1.1392253532432246,1.5312815545567018,1.6392773271387664,1.871869082664543,1.4410395707954653,1.6455373739745056,1.9243936478203107,1.0162261231141743,1.1205630391487587,1.066381896619112,1.2344246096386584,0.9432388372009365,1.25020449449019,1.0944564440318447,0.8658694957246272,1.3551178338359204,Bee,Megachile centuncularis
54,0.7542783707011526,0.6137181472301817,1.1916525653031298,2.0391203518023833,0.43764794076336594,0.5310437447580644,1.6138198114144748,0.9946367622654493,0.7542783707011526,1.497783836450669,0.6913673007198389,0.9997456925662886,-0.34374901263078844,-0.2232064998679156,1.0767108242244892,1.1682631205551264,1.114611548186548,1.2921706900573824,1.5038898153975715,1.3432738540839866,1.1777466861752874,1.3874249065760405,1.1690100592630195,1.2634377783013873,1.495452166071717,1.33860638509077,1.279261657976572,0.6803175082238843,1.0271588584320215,0.627816428434426,1.0321126217238168,0.9086987379614424,Bee,Megachile centuncularis
55,0.9954032247888948,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,0.5990508274895019,0.563469814106829,0.9329617799077299,1.1345706524592387,0.9954032247888948,0.877656824537757,1.4629401245954416,0.3373700128624755,-0.34374901263078844,-0.2232064998679156,0.9620451347437129,0.7589266058591622,0.5566986335685427,0.5473644606525593,0.31667683015412423,0.06692593038419761,0.4819012053933886,0.14379210911070858,-0.12593323540662268,0.7057965576347349,0.7634932596339614,0.46614392885916794,1.2383079327535544,0.7472891363176799,1.2535916761918382,1.322944325503587,1.1863961868419841,1.7143549421315167,Bee,Megachile centuncularis
56,1.099632027303109,0.478808349826898,0.19231125582202127,-1.8797616706427012,0.12050386339287111,0.11330856928832299,1.3997043447991708,1.2090947029736119,1.099632027303109,1.2106856381141322,0.6559937111621057,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.932852316375415,0.9869276669051509,0.7270758380745692,0.7263874553978396,0.8242704322521166,0.548516397233816,1.223550234382002,1.287357642175995,0.9471959568738688,1.1618042662460062,1.3138612570439627,1.1435993969591594,0.8621311201817498,0.8990739592439738,0.6320462556325865,Bee,Anthidium manicatum
57,0.9690444423396779,0.5589872162987424,0.40731452760364084,-1.8797616706427012,0.05620837913372189,0.11773272346029269,1.5595710530388385,1.0818719555001344,0.9690444423396779,1.4108884186265775,0.48702091449967255,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.97092161191496,1.051944202304212,0.7982733965142719,0.7828073592450205,0.8711999717791102,0.6024723678450511,1.2531085932805937,1.3456598200142236,1.004588158686558,1.137219404106013,1.4772625369813712,1.0452512170055182,0.6812488508766169,0.754736804907889,0.4869213377496497,Bee,Anthidium manicatum
58,1.1705440217789842,-0.1214168990035243,0.12347389060378194,-1.8797616706427012,0.3028282965842857,0.3394109451381065,0.31134611820131314,1.2832653671046799,1.1705440217789842,0.674982003791587,0.6636391861929329,0.1165781196278711,0.20362202659021225,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.6005484092322735,0.6083576616918664,0.5324124278817315,0.5007078400091156,0.5192284253266578,0.3326925147888756,1.0496571959195276,0.9953165763808381,0.9361485224668707,1.264633087240429,0.6687171063220568,1.1104289582661568,1.9190629913481245,0.6127681154608914,0.6781084504203331,Bee,Anthidium manicatum
59,0.9139033739088391,-0.4153995697097966,1.0813338868028206,0.0796799447643725,0.40661795837525805,0.5042642130318129,0.4443669809863603,1.0144933872869828,0.9139033739088391,0.7056398740634164,0.44819217887842167,0.1165781196278711,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.7738777159109252,0.7885807179533507,0.7894060120983015,0.6135476477034776,0.6600170439076388,0.4406044560113458,1.3547207981882279,1.3230036958085096,1.3788512175420082,1.2175153363561697,0.9677324637030696,0.9002302307080374,1.6504766294876303,0.48692736887041144,0.7703654848846722,Bee,Anthidium manicatum
60,1.349917066494407,0.20054920768345913,0.4948596974493409,-0.9000411650314302,0.0655878413121163,0.26229684613426857,0.8688204564375913,1.1599247129982844,1.349917066494407,0.8481047364205032,1.2492254556218898,0.7789537993316842,2.9404772226952156,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,1.2156860792559636,1.1764359023921869,0.9513018160858085,1.1777466861752874,1.0823828996505818,0.8182962502899914,1.2577285220181202,1.294985909370897,1.0417364070663324,1.2072686411104652,0.5979600700355412,1.2956160862754589,1.403998469721203,1.2987987316810914,1.4618427473711184,Bee,Anthidium manicatum (+Apis mellifera)
61,0.7736162866260451,0.23223653290943155,0.695339356806399,-1.8797616706427012,0.9436610156086456,0.8677834132420911,1.4425943843324607,0.8594159494256478,0.7736162866260451,1.2577496156698083,-0.06358001940639728,0.3373700128624755,1.2983641050322134,1.5768459184217265,0.8883314772203568,0.7756342187038954,1.1310207515576658,0.6188704605925572,0.43023813701175445,0.9705467904046606,0.5383211092405695,0.35497503698218,0.845274235595609,1.0486955715846678,0.5926665398256139,1.044981932621832,1.1685906265252386,1.2183125416574074,0.7870405304850189,0.6483166433800789,0.7849296679721776,0.5668046033847611,Bee,Anthidium manicatum
62,0.7923809706016243,0.507990964830551,-0.14728159866551752,0.07967994936120773,1.2408555115064412,1.1434518225786563,1.0515796244972402,1.0189980072549767,0.7923809706016243,0.9400864382608652,0.8162471456077511,0.1165781196278711,-0.34374901263078844,-0.2232064998679156,0.7409041621736444,0.6837423480578626,0.8684734976197809,0.3091982720760794,0.14850561601846854,0.45383096817334384,0.14338178231030266,0.026468260293224424,0.4136264707057282,0.7117695617772518,0.47309987420971306,0.4829032933233915,1.219847451375667,0.8854133452840494,1.0273625386216472,1.1021476350956645,0.766659890832431,0.8833431690273508,Bee,Anthidium manicatum
63,1.261286223176068,0.9109376702557805,0.5322455273620688,2.0391203518023833,0.573147960437252,0.27084523997894416,1.9571406331410313,1.5346647258540271,1.261286223176068,2.619133686409583,0.2943293312665032,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.5666271721114902,0.551117849783138,0.7283158960334315,0.08696187846312167,0.026468260293224424,0.3866484854001107,1.6476416697546818,1.6167017977635334,1.3794949034425696,1.231336953131763,1.016162229780519,0.9857625189828456,0.3246891836260089,1.1854797890401891,0.8696903314506013,Bee,Anthidium manicatum
64,0.7777684907926589,0.6132346915936077,-0.17221252511978136,-0.9000411650314302,1.8499130749817154,1.2116722180794826,1.0897263359930152,0.9845158665682884,0.7777684907926589,0.9626454320832654,1.340660713549934,-0.3250056668413376,-0.34374901263078844,-0.2232064998679156,0.6917617238247402,0.7088037673249624,0.770018277393074,0.4588112678452327,0.36784605963673067,0.6085178904195231,0.5195144746248426,0.21418641840119906,0.6024723678450511,0.8551812750916233,0.6407236212728636,0.6183244904564442,1.1707132342896196,1.2998495647642223,1.0042525906412998,1.0567700933213,2.0905035478706187,1.2549386220306327,Bee,Anthidium manicatum
65,1.302970483084096,1.0961277479286906,-0.2607115453487852,-0.9000411650314302,1.6644702541057743,1.1960525466076672,1.2741860769434534,1.1385494349743437,1.302970483084096,1.0936723179833205,0.9410810753395614,-0.10421377360673324,-0.34374901263078844,-0.2232064998679156,0.8146178196970005,0.6419733159460296,1.0079517262742823,0.3129250625308581,0.1350583008921704,0.5436631902641348,0.18099505154175666,-0.020461279233769232,0.4406044560113458,0.7475596662637809,0.4713713109694195,0.7449306770815487,1.1926325775877833,1.1730389558773533,1.040387015244758,0.9156752415239545,1.4311681969710144,0.8942866723545809,Bee,Anthidium manicatum
66,0.8453134365374281,0.2441554657132318,0.6580556033777909,0.07967994569833682,1.6881700005081766,1.4441328517088599,1.273192615764007,0.9787640688096252,0.8453134365374281,1.092850664679812,1.317668794586033,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.9121437593612454,0.8961034357221749,1.000054941808725,0.9708737054022905,0.8008056624886198,0.8182962502899914,1.6776790813743798,1.5911348465216615,1.5891758624405812,1.1208172917051638,1.54555705759098,0.900429779780701,0.8465328426018001,0.5235038323392583,1.0124423985174396,Bee,Anthidium manicatum
67,0.6400103259651561,0.26777588856736856,0.8223365948714294,1.0593998461911123,0.9935714179776148,0.9507291489056056,1.6202336103296902,0.866955873096594,0.6400103259651561,1.508886359870462,1.089183075407986,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,1.2658316426469243,1.2882576879630478,1.4343369484493498,1.0837135130966524,1.2466362879950594,1.2769220004854898,1.4141831641721552,1.4335097124555194,1.4069328694101055,1.184443385329997,1.2047296238738294,0.6278370583151077,0.42289936332294487,0.19559590241533784,0.4298530919348186,Bee,Anthidium manicatum
68,1.0686682474420437,-0.09670718782552447,1.8331097626386963,1.0593998461911123,0.8610115924062824,0.6039115941464561,0.9597573399951504,1.3092766618468967,1.0686682474420437,0.8908250430705971,0.7656599099150747,0.5581619060970798,1.8457351442532142,2.1768633911849404,1.2487093584456535,1.2935702168906256,1.2540897768410493,1.246163670128274,1.3505943659526531,1.348944589843211,1.1777466861752874,1.31703059728555,1.2769220004854898,1.4453987879192702,1.4328183860332646,1.302153599380871,1.2053714787928644,0.8774111982079854,1.0342989276997387,1.1886072615421415,0.5934818700776495,0.9635574214965003,Bee,Anthidium manicatum
69,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bee,Xylocopa
70,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bee,Xylocopa
71,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Hover fly,Eristalis
72,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Hover fly,Eristalis
73,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Hover fly,Eristalis
74,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Hover fly,Eristalis
75,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bee,Macropis fulvipes ?
76,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Hover fly,Eristalis
77,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bee,Macropis fulvipes ?
78,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Wasp,Vespula germanica
79,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Wasp,Vespula germanica
80,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Wasp,Vespula germanica
81,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Wasp,Vespula germanica
82,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Dragonfly,Aeshnidae
83,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Butterfly,Papilio machaon
84,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
85,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum x2
86,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
87,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
88,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum x2
